Time;X;Y;Z;Vx;Vy;Vz;Roll;Pitch;Yaw;pRight.wRight;pRight.wUp;pRight.wForward;pUp.wRight;pUp.wUp;pUp.wForward;pForward.wRight;pForward.wUp;pForward.wForward;ScalarRoll;ScalarPitch;ScalarYaw;InputAccelerate;InputRoll;InputPitch;InputRoll
13.5437;1374.705;129.6299;846.9248;91.5965;0.0557882;64.07678;-0.03426402;3.207721;55.0254;0.5731877;0.000555443;-0.819424;-0.0461705;0.998433;-0.03161953;0.8181225;0.05595714;0.5723152;0.9984332;0.05595714;0.5723152;1;0;0;0
13.5604;1376.235;129.631;847.9953;91.62756;0.06563562;64.09849;-0.03426402;3.207844;55.02538;0.5731881;0.000555523;-0.8194237;-0.04617098;0.998433;-0.03161979;0.8181221;0.05595768;0.5723155;0.9984331;0.05595768;0.5723155;1;0;0;0
13.5771;1377.766;129.6323;849.0659;91.65691;0.07521203;64.119;-0.02797646;3.207783;55.02534;0.5731886;0.000555687;-0.8194234;-0.0461715;0.9984329;-0.03162;0.8181217;0.05595822;0.5723161;0.9984331;0.05595822;0.5723161;1;0;0;0
13.5938;1379.297;129.6337;850.1371;91.68462;0.08452483;64.13837;-0.02797646;3.207844;55.02527;0.5731895;0.000555961;-0.8194227;-0.04617202;0.9984329;-0.0316201;0.8181211;0.0559587;0.5723169;0.9984331;0.0559587;0.5723169;1;0;0;0
13.6105;1380.829;129.6352;851.2086;91.71081;0.09358096;64.15668;-0.03426402;3.207844;55.02519;0.5731906;0.000556255;-0.8194219;-0.04617251;0.9984329;-0.03162018;0.8181203;0.05595916;0.572318;0.998433;0.05595916;0.572318;1;0;0;0
13.6272;1382.361;129.6369;852.2804;91.73554;0.1023873;64.17398;-0.02797646;3.207905;55.02514;0.5731914;0.000556506;-0.8194214;-0.04617297;0.9984329;-0.03162026;0.8181196;0.05595958;0.5723189;0.998433;0.05595958;0.5723189;1;0;0;0
13.6439;1383.893;129.6388;853.3522;91.7589;0.1109506;64.19032;-0.03426402;3.207966;55.02511;0.5731918;0.000556625;-0.8194211;-0.04617338;0.9984329;-0.03162044;0.8181193;0.05596001;0.5723192;0.9984329;0.05596001;0.5723192;1;0;0;0
13.6606;1385.426;129.6408;854.4246;91.78098;0.1192775;64.20576;-0.02797646;3.207966;55.02509;0.5731922;0.000556732;-0.8194209;-0.04617376;0.9984328;-0.03162061;0.8181191;0.05596043;0.5723196;0.998433;0.05596043;0.5723196;1;0;0;0
13.6773;1386.959;129.6429;855.4971;91.80182;0.1273745;64.22035;-0.03426402;3.207966;55.02507;0.5731924;0.000556769;-0.8194207;-0.04617414;0.9984328;-0.03162084;0.8181189;0.05596087;0.5723197;0.9984329;0.05596087;0.5723197;1;0;0;0
13.694;1388.492;129.6452;856.5697;91.82151;0.1352479;64.23413;-0.03426402;3.207966;55.02507;0.5731924;0.000556758;-0.8194207;-0.0461745;0.9984328;-0.03162111;0.8181189;0.05596132;0.5723197;0.9984329;0.05596132;0.5723197;1;0;0;0
13.7107;1390.026;129.6476;857.6426;91.84011;0.1429039;64.24715;-0.02797646;3.208027;55.02509;0.573192;0.000556666;-0.819421;-0.04617484;0.9984328;-0.03162143;0.8181191;0.05596178;0.5723194;0.9984329;0.05596178;0.5723194;1;0;0;0
13.7274;1391.56;129.6501;858.7159;91.85768;0.1503484;64.25944;-0.02797646;3.208027;55.02511;0.5731918;0.000556611;-0.8194212;-0.04617513;0.9984328;-0.03162168;0.8181193;0.05596216;0.5723191;0.9984329;0.05596216;0.5723191;1;0;0;0
13.7441;1393.094;129.6527;859.7891;91.87428;0.1575872;64.27105;-0.03426402;3.208088;55.02514;0.5731914;0.000556499;-0.8194214;-0.04617538;0.9984327;-0.03162196;0.8181195;0.05596253;0.5723187;0.9984328;0.05596253;0.5723187;1;0;0;0
13.7608;1394.629;129.6554;860.8625;91.88995;0.1646257;64.28201;-0.02797646;3.208088;55.02517;0.5731909;0.000556316;-0.8194217;-0.04617558;0.9984327;-0.03162227;0.8181198;0.05596287;0.5723181;0.9984327;0.05596287;0.5723181;1;0;0;0
13.7775;1396.163;129.6583;861.9361;91.90476;0.1714694;64.29237;-0.02797646;3.208149;55.02523;0.57319;0.000556089;-0.8194224;-0.04617577;0.9984327;-0.03162261;0.8181205;0.05596322;0.5723173;0.9984328;0.05596322;0.5723173;1;0;0;0
13.7942;1397.699;129.6613;863.0101;91.91875;0.1781238;64.30215;-0.02797646;3.208149;55.02525;0.5731898;0.000556015;-0.8194224;-0.04617599;0.9984326;-0.03162283;0.8181205;0.05596353;0.5723171;0.9984326;0.05596353;0.5723171;1;0;0;0
13.8109;1399.234;129.6644;864.084;91.93197;0.184594;64.31139;-0.02797646;3.208088;55.02525;0.5731899;0.000556041;-0.8194224;-0.04617622;0.9984326;-0.03162298;0.8181205;0.05596381;0.5723171;0.9984327;0.05596381;0.5723171;1;0;0;0
13.8276;1400.769;129.6676;865.1581;91.94445;0.1908849;64.32011;-0.03426402;3.208149;55.02525;0.5731897;0.000556035;-0.8194226;-0.04617643;0.9984326;-0.03162313;0.8181207;0.05596406;0.572317;0.9984328;0.05596406;0.572317;1;0;0;0
13.8443;1402.305;129.6709;866.2325;91.95624;0.1970014;64.32835;-0.03426402;3.20821;55.02525;0.5731897;0.000556009;-0.8194225;-0.04617659;0.9984326;-0.03162326;0.8181206;0.05596426;0.572317;0.9984326;0.05596426;0.572317;1;0;0;0
13.861;1403.841;129.6743;867.3068;91.96737;0.2029483;64.33613;-0.03426402;3.208149;55.02525;0.5731899;0.000556067;-0.8194224;-0.04617679;0.9984326;-0.03162334;0.8181205;0.05596448;0.5723171;0.9984326;0.05596448;0.5723171;1;0;0;0
13.8777;1405.377;129.6777;868.3814;91.97788;0.2087302;64.34348;-0.03426402;3.208149;55.02523;0.5731901;0.000556121;-0.8194223;-0.04617701;0.9984326;-0.03162345;0.8181203;0.05596472;0.5723174;0.9984326;0.05596472;0.5723174;1;0;0;0
13.8944;1406.913;129.6813;869.4561;91.98782;0.2143517;64.35042;-0.03426402;3.20821;55.02518;0.5731907;0.000556303;-0.8194219;-0.04617728;0.9984326;-0.03162347;0.8181199;0.05596495;0.572318;0.9984326;0.05596495;0.572318;1;0;0;0
13.9111;1408.449;129.685;870.5308;91.99719;0.2198174;64.35698;-0.03426402;3.20821;55.02517;0.5731909;0.000556389;-0.8194218;-0.04617751;0.9984326;-0.03162354;0.8181198;0.05596517;0.5723182;0.9984328;0.05596517;0.5723182;1;0;0;0
13.9278;1409.986;129.6888;871.6057;92.00605;0.2251315;64.36317;-0.02797646;3.20821;55.02515;0.5731912;0.000556454;-0.8194216;-0.0461777;0.9984326;-0.03162363;0.8181196;0.05596539;0.5723184;0.9984328;0.05596539;0.5723184;1;0;0;0
13.9445;1411.523;129.6926;872.6807;92.01442;0.2302982;64.36903;-0.02797646;3.20821;55.02515;0.5731913;0.000556495;-0.8194215;-0.04617792;0.9984325;-0.03162374;0.8181195;0.05596562;0.5723186;0.9984327;0.05596562;0.5723186;1;0;0;0
13.9612;1413.059;129.6965;873.7557;92.02232;0.2353217;64.37455;-0.03426402;3.208271;55.02515;0.5731911;0.000556428;-0.8194216;-0.0461781;0.9984325;-0.03162393;0.8181196;0.05596589;0.5723184;0.9984328;0.05596589;0.5723184;1;0;0;0
13.9779;1414.596;129.7005;874.8308;92.02979;0.240206;64.37977;-0.02797646;3.208271;55.02517;0.5731909;0.000556355;-0.8194217;-0.0461783;0.9984325;-0.03162414;0.8181197;0.05596617;0.5723181;0.9984326;0.05596617;0.5723181;1;0;0;0
13.9946;1416.133;129.7046;875.9061;92.03683;0.2449551;64.3847;-0.02797646;3.208332;55.02521;0.5731904;0.000556223;-0.8194221;-0.04617852;0.9984325;-0.03162441;0.8181201;0.0559665;0.5723176;0.9984327;0.0559665;0.5723176;1;0;0;0
14.0113;1417.67;129.7088;876.9813;92.0435;0.2495729;64.38935;-0.02797646;3.208332;55.02525;0.5731897;0.000556015;-0.8194225;-0.04617869;0.9984325;-0.03162473;0.8181205;0.05596683;0.5723169;0.9984325;0.05596683;0.5723169;1;0;0.09887762;0
14.028;1419.207;129.7191;878.0565;92.03555;0.5619471;64.384;-0.02797646;3.227071;55.02528;0.5731892;0.000555815;-0.8194229;-0.04644631;0.9984141;-0.03181214;0.8181058;0.05629354;0.572306;0.9984142;0.05629354;0.572306;1;0;0.1021463;0
14.0447;1420.744;129.7354;879.1316;92.0274;0.8767971;64.3785;-0.02797646;3.263628;55.02532;0.5731884;0.000555581;-0.8194236;-0.0469678;0.998378;-0.03217717;0.8180766;0.05693009;0.5722848;0.9983782;0.05693009;0.5722848;1;0;0.1066981;0
14.0614;1422.281;129.758;880.2065;92.01875;1.199014;64.37265;-0.02797646;3.317296;55.02531;0.573188;0.000555489;-0.8194237;-0.0477343;0.9983242;-0.03271345;0.8180324;0.05786557;0.572254;0.9983243;0.05786557;0.572254;1;0;0.1106388;0
14.0781;1423.817;129.7868;881.2814;92.00952;1.52742;64.3664;-0.02797646;3.387436;55.02531;0.5731876;0.000555461;-0.8194241;-0.04873598;0.9982526;-0.03341417;0.8179737;0.05908801;0.5722131;0.9982528;0.05908801;0.5722131;1;0;0.1158626;0
14.0948;1425.353;129.822;882.356;91.9994;1.866726;64.35953;-0.03426402;3.473727;55.0253;0.573187;0.00055531;-0.8194245;-0.04996708;0.9981626;-0.03427551;0.8178998;0.06059051;0.5721615;0.9981626;0.06059051;0.5721615;1;0;0.1400266;0
14.1115;1426.889;129.865;883.4306;91.98528;2.276415;64.34991;-0.03956468;3.579273;55.02528;0.5731865;0.000555325;-0.8194249;-0.05147379;0.9980493;-0.03532948;0.8178068;0.06242928;0.5720969;0.9980495;0.06242928;0.5720969;1;0;0.1465334;0
14.1282;1428.425;129.916;884.5048;91.96977;2.700608;64.33933;-0.02797646;3.703696;55.02522;0.5731863;0.000555364;-0.8194249;-0.0532505;0.9979112;-0.0365723;0.817693;0.06459752;0.5720187;0.9979113;0.06459752;0.5720187;1;0;0.1458919;0
14.1449;1429.96;129.9747;885.5788;91.95386;3.117692;64.32846;-0.03426402;3.845475;55.02518;0.5731857;0.000555299;-0.8194254;-0.05527271;0.9977484;-0.03798697;0.8175593;0.06706544;0.5719259;0.9977486;0.06706544;0.5719259;1;0;0.1458919;0
14.1616;1431.495;130.041;886.6525;91.93724;3.530793;64.31709;-0.02797646;4.002963;55.02512;0.5731855;0.000555361;-0.8194256;-0.0575197;0.9975603;-0.03955877;0.8174045;0.06980762;0.571819;0.9975606;0.06980762;0.571819;1;0;0.1458919;0
14.1783;1433.03;130.1149;887.7262;91.91976;3.940877;64.30512;-0.02797646;4.174857;55.02502;0.5731853;0.000555586;-0.8194256;-0.05997248;0.9973463;-0.04127434;0.8172283;0.07280083;0.5716977;0.9973465;0.07280083;0.5716977;1;0;0.1465334;0
14.195;1434.564;130.1963;888.7994;91.90116;4.350797;64.29237;-0.03426402;4.36022;55.02493;0.5731853;0.000555757;-0.8194257;-0.06261529;0.9971057;-0.04312292;0.8170301;0.076026;0.5715611;0.9971058;0.076026;0.5715611;1;0;0.1458919;0
14.2117;1436.098;130.285;889.8726;91.88155;4.757289;64.27889;-0.03426402;4.557629;55.02481;0.5731852;0.000555981;-0.8194257;-0.06543021;0.9968378;-0.04509185;0.8168094;0.07946117;0.5714091;0.9968379;0.07946117;0.5714091;1;0;0.1458919;0
14.2284;1437.631;130.3811;890.9453;91.86067;5.163089;64.26454;-0.03426402;4.766168;55.02468;0.5731855;0.000556313;-0.8194255;-0.06840282;0.996542;-0.047171;0.8165657;0.08308874;0.5712415;0.9965421;0.08308874;0.5712415;1;0;0.1458919;0
14.2451;1439.164;130.4843;892.0178;91.83844;5.568806;64.24924;-0.03426402;4.984838;55.02452;0.573186;0.000556681;-0.8194252;-0.07151946;0.9962175;-0.04935092;0.8162983;0.0868921;0.5710577;0.9962177;0.0868921;0.5710577;1;0;0.1458919;0
14.2618;1440.697;130.5948;893.0899;91.81474;5.974981;64.23293;-0.02797646;5.212859;55.02438;0.573186;0.000556909;-0.8194251;-0.07476773;0.9958639;-0.05162305;0.8160071;0.09085616;0.5708569;0.995864;0.09085616;0.5708569;1;0;0.1458919;0
14.2785;1442.229;130.7125;894.1617;91.7895;6.382091;64.21553;-0.03426402;5.449459;55.02425;0.5731861;0.000557058;-0.819425;-0.07813643;0.9954802;-0.05397954;0.8156914;0.09496727;0.570639;0.9954803;0.09496727;0.570639;1;0;0.1472055;0
14.2952;1443.76;130.8374;895.2332;91.76231;6.794624;64.19678;-0.03426402;5.694057;55.02409;0.5731864;0.000557371;-0.819425;-0.08161885;0.9950656;-0.05641543;0.8153502;0.09921707;0.5704036;0.9950659;0.09921707;0.5704036;1;0;0.1465334;0
