Time;X;Y;Z;Vx;Vy;Vz;Roll;Pitch;Yaw;pRight.wRight;pRight.wUp;pRight.wForward;pUp.wRight;pUp.wUp;pUp.wForward;pForward.wRight;pForward.wUp;pForward.wForward;ScalarRoll;ScalarPitch;ScalarYaw;InputAccelerate;InputRoll;InputPitch;InputRoll
3,9913;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,008;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,0247;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,0414;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,0581;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,0748;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,0915;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,1082;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,1249;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,1416;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,1583;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,175;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
4,1917;84,89037;1,144977;0,005233765;107,4276;-0,000258081;0,00472604;0;1,980606;90,00174;-2,92E-05;-3,32E-05;-1;-0,03456077;0,9994026;-3,22E-05;0,9994029;0,03456077;-3,03E-05;0,9994031;0,03456077;-3,03E-05;1;0;0;0
