Time;X;Y;Z;Vx;Vy;Vz;Roll;Pitch;Yaw;pRight.wRight;pRight.wUp;pRight.wForward;pUp.wRight;pUp.wUp;pUp.wForward;pForward.wRight;pForward.wUp;pForward.wForward;ScalarRoll;ScalarPitch;ScalarYaw;InputAccelerate;InputRoll;InputPitch;InputRoll
14.028;1207.45;137.9839;774.7993;26.62898;101.4783;19.8593;19.84829;82.6726;64.89777;0.7039849;-0.04330334;-0.7088936;-0.7007614;0.1199625;-0.7032373;0.1154933;0.9918337;0.05410647;0.1199626;0.9918337;0.05410647;1;0;1;0
14.0447;1207.785;139.6989;775.0209;24.31314;102.0801;17.52292;27.59365;84.63596;72.6897;0.7039838;-0.04330125;-0.7088948;-0.7045859;0.08285017;-0.7047657;0.08924937;0.995621;0.02781568;0.08285021;0.995621;0.02781568;1;0;1;0
14.0614;1208.081;141.4185;775.2035;21.98222;102.5813;15.17768;43.4095;86.38749;88.5519;0.7039822;-0.04329985;-0.7088965;-0.7074189;0.04577313;-0.7053109;0.06298834;0.9980131;0.001592323;0.04577318;0.9980131;0.001592323;1;0;1;0
14.0781;1208.338;143.141;775.3473;19.63888;102.9821;12.82622;78.52144;87.46773;123.71;0.7039802;-0.04329813;-0.7088987;-0.7092681;0.008792177;-0.7048844;0.03675315;0.9990237;-0.02452055;0.008792278;0.9990237;-0.02452055;1;0;1;0
14.0948;1208.556;144.8649;775.452;17.2857;103.2824;10.47111;122.9213;87.04339;168.1558;0.7039779;-0.04329681;-0.708901;-0.7101431;-0.02803302;-0.7034994;0.01058683;0.9986691;-0.05048163;-0.02803294;0.9986691;-0.05048163;1;0;1;0
14.1115;1208.735;146.5884;775.5179;14.92523;103.4824;8.114863;146.1879;85.53761;-168.5319;0.7039757;-0.04329598;-0.7089032;-0.7100556;-0.06464547;-0.7011721;-0.01546934;0.9969688;-0.07625143;-0.06464542;0.9969688;-0.07625143;1;0;1;0
14.1282;1208.875;148.3101;775.5452;12.55996;103.5824;5.759936;156.7951;83.69155;-157.8792;0.7039735;-0.04329526;-0.7089054;-0.70902;-0.1009918;-0.6979195;-0.04137689;0.9939449;-0.1017928;-0.1009917;0.9939449;-0.1017928;1;0;1;0
14.1449;1208.976;150.0282;775.5338;10.19232;103.5829;3.408711;162.4646;81.73818;-152.1643;0.7039714;-0.043295;-0.7089076;-0.7070519;-0.1370195;-0.6937606;-0.06709757;0.989622;-0.1270697;-0.1370194;0.989622;-0.1270697;1;0;1;0
14.1616;1209.038;151.7413;775.4843;7.824675;103.4845;1.063509;165.9247;79.74534;-148.6588;0.7039692;-0.04329446;-0.7089097;-0.7041686;-0.1726789;-0.6887157;-0.09259599;0.9840266;-0.1520474;-0.1726789;0.9840266;-0.1520474;1;0;1;0
14.1783;1209.061;153.4477;775.3964;5.459341;103.2876;-1.273408;168.2378;77.73793;-146.3007;0.7039675;-0.0432944;-0.7089115;-0.7003887;-0.2079241;-0.6828061;-0.1178379;0.9771867;-0.1766948;-0.207924;0.9771867;-0.1766948;1;0;1;0
